algoritmo,step_size,iter,time,loss,gap,spars,mse
AFW,diminishing,183,0.03984403610229492,59.47326203083538,0.00014381210641545294,15,0.19154029639560508
AFW,diminishing,184,0.04032611846923828,59.473262030785776,0.00011211782648246071,15,0.19154029639544534
AFW,diminishing,185,0.04074406623840332,59.47326203077909,0.00012073567302195443,15,0.1915402963954238
AFW,diminishing,186,0.04130911827087402,59.47326203075451,0.00012158062803280245,15,0.19154029639534464
AFW,diminishing,187,0.04146003723144531,59.47326203075451,8.62532047278819e-05,15,0.19154029639534464
PFW,diminishing,0,0.00012683868408203125,107.36720492259616,375.17617708715835,2,0.34578809958968165
PFW,diminishing,1,0.00025391578674316406,80.61173893063291,161.83049008588623,3,0.2596191269907662
PFW,diminishing,2,0.0003719329833984375,75.60960556859172,74.65442128958883,4,0.2435091966782342
PFW,diminishing,3,0.0004878044128417969,71.72211938222226,60.77277693318035,5,0.23098911234210068
PFW,diminishing,4,0.00060272216796875,69.4432529265431,66.00127791686718,6,0.22364976787936586
PFW,diminishing,5,0.0007009506225585938,67.11416181943136,68.62081498852748,6,0.21614866930573706
PFW,diminishing,6,0.0008139610290527344,64.66953079210364,60.46551677603922,7,0.20827546148825649
PFW,diminishing,7,0.0009109973907470703,63.573892084122136,25.991568626974406,7,0.20474683440941108
PFW,diminishing,8,0.001024007797241211,62.98851879365302,26.638821643464695,7,0.20286157421466353
PFW,diminishing,9,0.0011360645294189453,62.42524191563306,32.79559136271196,8,0.2010474779891564
PFW,diminishing,10,0.001249074935913086,61.05680580985126,35.842191179514195,9,0.19664027636022952
PFW,diminishing,11,0.001363992691040039,61.012107138632835,15.711266141323904,10,0.19649631928706227
PFW,diminishing,12,0.0014770030975341797,60.61669938720438,19.95766476048385,10,0.1952228643710286
PFW,diminishing,13,0.0016088485717773438,60.32489887325968,11.82934503076153,11,0.1942830881586463
PFW,diminishing,14,0.0017237663269042969,60.06260181066795,7.151004776888705,11,0.1934383311132623
PFW,diminishing,15,0.0018529891967773438,59.99088853824912,5.80634384021738,12,0.19320737049355596
PFW,diminishing,16,0.001950979232788086,59.958032858786254,7.317901074560737,12,0.19310155510076088
PFW,diminishing,17,0.002077817916870117,59.87461406959155,7.306998913022383,13,0.1928328955542401
PFW,diminishing,18,0.0021889209747314453,59.83091974445723,5.737734787640036,14,0.1926921730900394
PFW,diminishing,19,0.002301931381225586,59.716057408717234,6.915472306323885,14,0.19232224608282522
PFW,diminishing,20,0.002428770065307617,59.64532458791393,4.903208956275741,14,0.19209444311727514
PFW,diminishing,21,0.002568960189819336,59.58497801348718,5.338750287983409,14,0.19190009022057064
PFW,diminishing,22,0.0027098655700683594,59.546325187196736,5.823415061274595,14,0.19177560446762235
PFW,diminishing,23,0.0028688907623291016,59.536119993600295,2.795940901782757,14,0.19174273749951787
PFW,diminishing,24,0.0030159950256347656,59.534801404349594,1.6945399078487497,15,0.1917384908352644
PFW,diminishing,25,0.003144979476928711,59.51017340435275,3.437949520719208,15,0.1916591736050008
PFW,diminishing,26,0.0033111572265625,59.501969751798484,1.7004185284241728,15,0.19163275282382763
PFW,diminishing,27,0.0034389495849609375,59.50025569704819,1.466713552070587,15,0.19162723251867372
PFW,diminishing,28,0.003582000732421875,59.497273801563935,2.4073360313942302,15,0.19161762899054408
PFW,diminishing,29,0.0037407875061035156,59.489137616479546,1.5330751191894905,15,0.19159142549590835
PFW,diminishing,30,0.003885030746459961,59.484452141247715,1.401837555459366,15,0.19157633539854338
PFW,diminishing,31,0.004016876220703125,59.48178940597893,0.8252566682448972,15,0.19156775976160687
PFW,diminishing,32,0.004179954528808594,59.480240834056715,1.1012868323174132,15,0.19156277241242098
PFW,diminishing,33,0.0043408870697021484,59.478199521131955,1.1856103545737895,15,0.19155619813569066
PFW,diminishing,34,0.0045108795166015625,59.4772611007816,0.9104694097078294,15,0.19155317584792786
PFW,diminishing,35,0.004667758941650391,59.47689865075037,0.4377895752761489,15,0.19155200853703824
PFW,diminishing,36,0.004854917526245117,59.476449486862535,0.46084917492610344,15,0.1915505619544687
PFW,diminishing,37,0.00503087043762207,59.47610633020814,0.5269616822120753,15,0.1915494567800584
PFW,diminishing,38,0.0052030086517333984,59.47539021828274,0.6020960002395412,15,0.1915471504614581
PFW,diminishing,39,0.005357980728149414,59.47511382590503,0.3260958737164401,15,0.19154626030887287
PFW,diminishing,40,0.005533933639526367,59.47487376376259,0.39388760260723643,15,0.19154548716187628
PFW,diminishing,41,0.005710124969482422,59.474500635155046,0.3521230607506425,15,0.19154428545943655
PFW,diminishing,42,0.005883932113647461,59.47406932540227,0.47882368137475595,15,0.19154289637810715
PFW,diminishing,43,0.006072044372558594,59.4739374031963,0.23989439472041596,15,0.1915424715078786
PFW,diminishing,44,0.006259918212890625,59.47385498840621,0.24129320031278212,15,0.19154220608182354
PFW,diminishing,45,0.006462812423706055,59.47384962862874,0.2390962651902271,15,0.19154218882006036
PFW,diminishing,46,0.006644010543823242,59.47351475664375,0.3755406972130544,15,0.19154111032735507
PFW,diminishing,47,0.006853818893432617,59.47346295177656,0.1994212350318847,15,0.19154094348398248
PFW,diminishing,48,0.0070667266845703125,59.473439334068914,0.1517240101209012,15,0.1915408674205118
PFW,diminishing,49,0.007237911224365234,59.473387437622364,0.09694826502970955,15,0.19154070028219763
PFW,diminishing,50,0.007436037063598633,59.47337876202539,0.0663655843917752,15,0.19154067234146663
PFW,diminishing,51,0.00763702392578125,59.47335760939512,0.09280476568469709,15,0.19154060421705354
PFW,diminishing,52,0.007845163345336914,59.473332768020256,0.11692145608851945,15,0.19154052421262563
PFW,diminishing,53,0.008051872253417969,59.47331850311428,0.05455554768296622,15,0.19154047827089946
PFW,diminishing,54,0.00824284553527832,59.473301878889785,0.09232856452178595,15,0.19154042473072394
PFW,diminishing,55,0.008443832397460938,59.47329319251342,0.0933646263722494,15,0.1915403967552767
PFW,diminishing,56,0.008648872375488281,59.473284580280364,0.059478910120667194,15,0.19154036901861632
PFW,diminishing,57,0.008867025375366211,59.47327754199674,0.06266263036052777,15,0.1915403463510362
PFW,diminishing,58,0.009083747863769531,59.47327424465538,0.030894692592845274,15,0.19154033573157933
PFW,diminishing,59,0.009303092956542969,59.4732699740879,0.03631702595779984,15,0.1915403219777388
PFW,diminishing,60,0.009530067443847656,59.473268304189844,0.02482621367468596,15,0.19154031659964524
PFW,diminishing,61,0.009773015975952148,59.47326726996915,0.02504732301845536,15,0.19154031326882173
PFW,diminishing,62,0.009988069534301758,59.473266555993455,0.011765260301601188,15,0.1915403109693831
PFW,diminishing,63,0.010204792022705078,59.4732652248055,0.013791580144705051,15,0.19154030668214334
PFW,diminishing,64,0.010437726974487305,59.473264931648494,0.011584469441473288,15,0.19154030573799838
PFW,diminishing,65,0.010679960250854492,59.473264823052695,0.01662495912572126,15,0.19154030538825345
PFW,diminishing,66,0.01089787483215332,59.47326386362348,0.010214491444642704,15,0.1915403022983043
PFW,diminishing,67,0.011131048202514648,59.47326370716113,0.020408779700005653,15,0.19154030179439976
PFW,diminishing,68,0.011365890502929688,59.4732631844204,0.01680115747519295,15,0.19154030011085474
PFW,diminishing,69,0.01162099838256836,59.47326284184465,0.01505417900006023,15,0.1915402990075512
PFW,diminishing,70,0.011868953704833984,59.473262599165665,0.011058083586391376,15,0.19154029822597637
PFW,diminishing,71,0.012117862701416016,59.47326249533654,0.004882477474552616,15,0.19154029789158306
PFW,diminishing,72,0.012380838394165039,59.473262438222946,0.003925497810143952,15,0.19154029770764233
PFW,diminishing,73,0.012631893157958984,59.47326243414229,0.0037644560487137824,15,0.19154029769450012
PFW,diminishing,74,0.012879133224487305,59.47326232617285,0.009589842968338758,15,0.19154029734677247
PFW,diminishing,75,0.013143062591552734,59.47326228857934,0.0032759666337156546,15,0.19154029722569837
PFW,diminishing,76,0.01340794563293457,59.47326223890438,0.007098741653528862,15,0.1915402970657146
PFW,diminishing,77,0.013674020767211914,59.47326218606322,0.006628593339165434,15,0.1915402968955337
PFW,diminishing,78,0.013935089111328125,59.473262162037805,0.003649272839005846,15,0.19154029681815718
PFW,diminishing,79,0.014219999313354492,59.4732621444809,0.0028233573844644866,15,0.1915402967616132
PFW,diminishing,80,0.014483928680419922,59.4732621426962,0.0024748679939605722,15,0.19154029675586537
PFW,diminishing,81,0.01474308967590332,59.47326210027654,0.0054225268857948095,15,0.19154029661924812
PFW,diminishing,82,0.015000104904174805,59.47326209541758,0.0020094737101530313,15,0.1915402966035993
PFW,diminishing,83,0.015272855758666992,59.47326207538278,0.0026794145016566517,15,0.19154029653907498
PFW,diminishing,84,0.016484975814819336,59.47326207502586,0.0011208459552847216,15,0.19154029653792548
PFW,diminishing,85,0.016786813735961914,59.473262065151154,0.0024131751600151574,15,0.1915402965061229
PFW,diminishing,86,0.017102956771850586,59.47326206047697,0.001002258242444043,15,0.19154029649106916
PFW,diminishing,87,0.01740097999572754,59.47326205557537,0.0015266803477658186,15,0.19154029647528298
PFW,diminishing,88,0.01770186424255371,59.47326205170304,0.0017003687532266554,15,0.1915402964628117
PFW,diminishing,89,0.0179898738861084,59.47326204779108,0.0009209856206382483,15,0.1915402964502128
PFW,diminishing,90,0.01826786994934082,59.47326204589513,0.0006445244423929353,15,0.19154029644410672
PFW,diminishing,91,0.01854991912841797,59.4732620406487,0.0009520115888932423,15,0.19154029642721
PFW,diminishing,92,0.018855810165405273,59.47326203979791,0.00071173501773103,15,0.19154029642446993
PFW,diminishing,93,0.019140958786010742,59.47326203933822,0.0011343040205318289,15,0.19154029642298945
PFW,diminishing,94,0.019438982009887695,59.47326203700251,0.0014806890433547437,15,0.19154029641546702
PFW,diminishing,95,0.019731998443603516,59.47326203607782,0.0006216772653147018,15,0.19154029641248896
PFW,diminishing,96,0.020027875900268555,59.47326203523401,0.0005336530694108887,15,0.19154029640977135
PFW,diminishing,97,0.020318984985351562,59.47326203519571,0.000716331834141215,15,0.191540296409648
PFW,diminishing,98,0.020611047744750977,59.473262034287934,0.00031754622825985734,15,0.19154029640672443
PFW,diminishing,99,0.020903825759887695,59.473262033449416,0.0006020467557874554,15,0.1915402964040239
PFW,diminishing,100,0.021198034286499023,59.473262033047945,0.0007374257814518614,15,0.1915402964027309
PFW,diminishing,101,0.021502017974853516,59.47326203276533,0.0003573790511666175,15,0.1915402964018207
PFW,diminishing,102,0.021806955337524414,59.47326203224388,0.0005575798791639386,15,0.19154029640014134
PFW,diminishing,103,0.022114038467407227,59.47326203167991,0.0005844853478791379,15,0.19154029639832498
PFW,diminishing,104,0.022433996200561523,59.47326203150543,0.0002904397398282299,15,0.19154029639776304
PFW,diminishing,105,0.022754907608032227,59.47326203140449,0.00026994636962740515,15,0.19154029639743797
PFW,diminishing,106,0.023062944412231445,59.47326203126276,0.00018706759161801756,15,0.19154029639698153
PFW,diminishing,107,0.023382902145385742,59.47326203119493,0.00023899544441974285,15,0.19154029639676307
PFW,diminishing,108,0.02370309829711914,59.473262031075876,0.0002819148050079434,15,0.19154029639637962
PFW,diminishing,109,0.02403092384338379,59.473262031060884,0.0001237890311003298,15,0.19154029639633136
PFW,diminishing,110,0.024363040924072266,59.473262030987506,0.0002155558009135916,15,0.19154029639609502
PFW,diminishing,111,0.024704933166503906,59.47326203096179,0.00018013683850170992,15,0.19154029639601222
PFW,diminishing,112,0.025053977966308594,59.47326203093029,0.00016875376940816977,15,0.19154029639591078
PFW,diminishing,113,0.025377988815307617,59.47326203091039,0.000160731965010541,15,0.19154029639584666
PFW,diminishing,114,0.025702953338623047,59.47326203088397,0.00016478725759583313,15,0.1915402963957616
PFW,diminishing,115,0.026022911071777344,59.473262030875645,0.0002133587053592123,15,0.19154029639573478
PFW,diminishing,116,0.02634596824645996,59.47326203086658,0.00016517041929375864,15,0.19154029639570558
PFW,diminishing,117,0.0266721248626709,59.47326203081952,0.00021380632605882965,15,0.191540296395554
PFW,diminishing,118,0.02674102783203125,59.47326203081952,6.772388749709535e-05,15,0.191540296395554
