Date,return_assets,return_capital,return_equity,return_invested_capital,return_common_equity,gross_margin,sga_margin,ebitda_margin,ebita_margin,ebit_margin,earning_co_margin,ni_margin,ni_norm_margin,ni_avail_excl_margin,lfcf_margin,ufcf_margin,cf_total_rev,asset_turns,fixed_asset_turns,ar_turns,inventory_turns,current_ratio,quick_ratio,days_sales_out,days_inventory_out,days_payable_out,cash_conversion,cfo_current_liab,total_debt_equity,total_debt_capital,lt_debt_equity,lt_debt_capital,total_liab_total_assets,ebit_int,ebitda_int,ebitda_capex_int,total_debt_ebitda,net_debt_ebitda,total_debt_ebitda_capex,net_debt_ebitda_capex,ebitda_excl_oper_leases_int,ebitda_excl_oper_leases_capex_int,total_debt_ebitda_excl_oper_leases,net_debt_ebitda_excl_oper_leases,total_debt_ebitda_excl_oper_leases_capex,net_debt_ebitda_excl_oper_leases_capex,total_rev_employee,z_score,capex_pct_rev,Ticker
2011-06-30,4.7736,6.5819,8.5821,4.3003,8.1431,71.0359,24.7006,36.2315,31.1118,20.8815,13.2786,12.5636,13.5128,12.5636,21.9021,22.6193,,0.36577,3.59594,4.39469,1.72975,1.40743,0.89472,83.05466,211.01307,99.38658,194.68115,0.5851,38.1033,27.5904,25.2647,18.294,47.1865,18.19744,31.57436,27.19487,1.62758,1.0873,1.88969,1.2624,31.57436,27.19487,1.62758,1.0873,1.88969,1.2624,,,5.0254,SAN.PA
2011-09-30,,5.7918,9.3846,6.9609,8.946,69.5237,24.481,34.019,19.2889,19.2889,15.2427,14.4891,13.4544,14.4891,,,,,,,,,,,,,,,38.1033,27.5904,,,,14.86905,26.22381,26.22381,1.81968,1.21563,1.81968,1.21563,26.22381,26.22381,1.81968,1.21563,1.81968,1.21563,,,,SAN.PA
2011-12-31,5.0171,6.9941,10.7377,6.4087,10.3321,70.3662,24.8188,35.5952,31.9156,21.2875,16.7921,16.1047,13.842,16.1047,35.0554,35.8131,,0.3771,3.70886,4.58987,1.8768,1.53548,1.06272,79.52292,194.4804,95.61248,178.39083,0.68603,27.4399,21.5316,22.1758,17.401,44.0132,17.56,29.36235,25.16941,1.23936,0.89887,1.44583,1.04861,29.36235,25.16941,1.23936,0.89887,1.44583,1.04861,308.286,,5.083,SAN.PA
2012-03-31,,7.9138,11.8858,9.4478,11.5298,70.1449,24.3666,38.2174,23.5902,23.5902,18.2051,17.6018,15.3014,17.6018,,,,,,,,,,,,,,,27.4273,21.5239,,,,18.2419,29.55292,29.55292,1.13031,0.81978,1.13031,0.81978,29.55292,29.55292,1.13031,0.81978,1.13031,0.81978,,,,SAN.PA
2012-06-30,5.3262,7.3866,12.1869,4.0557,11.8364,70.0517,24.4377,36.4574,33.9677,23.7323,18.3656,17.7902,15.082,17.7902,22.6524,23.4027,,0.35909,3.37967,4.35666,1.68472,1.33242,0.79717,84.00908,217.24699,104.85973,196.39633,0.60514,28.7149,22.3089,18.224,14.1584,44.6114,19.76728,30.36636,26.36636,1.22786,0.87594,1.41414,1.00883,30.36636,26.36636,1.22786,0.87594,1.41414,1.00883,,,4.8023,SAN.PA
2012-09-30,,7.8214,11.359,8.2602,11.0358,70.8396,24.3366,40.1717,25.0821,25.0821,17.0858,16.5557,15.6086,16.5557,,,,,,,,,,,,,,,28.7149,22.3089,,,,20.41348,32.69438,32.69438,1.11224,0.79346,1.11224,0.79346,32.69438,32.69438,1.11224,0.79346,1.11224,0.79346,,,,SAN.PA
2012-12-31,4.9553,6.9265,8.8836,1.9478,8.6098,69.1993,25.3886,34.7665,31.3207,22.1681,14.064,13.594,13.133,13.594,20.9201,21.6449,,0.35765,3.37181,4.49508,1.78198,1.65124,1.15949,81.42219,205.38932,102.2765,184.535,0.58916,25.2809,20.1793,18.6462,14.8835,42.7424,19.11511,29.97842,26.11271,1.16255,0.64443,1.33465,0.73983,29.97842,26.11271,1.16255,0.64443,1.33465,0.73983,321.119,,4.4831,SAN.PA
2013-03-31,,6.3551,7.5846,5.7861,7.3302,68.6954,25.4711,33.3243,20.7919,20.7919,12.275,11.8315,11.9047,11.8315,,,,,,,,,,,,,,,25.287,20.1833,,,,18.9974,30.44805,30.44805,1.23975,0.68723,1.23975,0.68723,30.44805,30.44805,1.23975,0.68723,1.23975,0.68723,,,,SAN.PA
2013-06-30,4.0507,5.614,6.2443,-0.3821,5.9924,67.9435,26.8054,31.3301,28.1116,18.8601,10.2911,9.8518,10.4788,9.8518,18.7884,19.5279,,0.34364,3.23169,4.25455,1.62887,1.5288,0.87049,85.79033,224.08153,106.6019,203.26996,0.43015,26.0877,20.6901,19.0212,15.0857,42.0592,15.94059,26.4802,22.63366,1.37035,0.97186,1.60324,1.13703,26.4802,22.63366,1.37035,0.97186,1.60324,1.13703,,,4.551,SAN.PA
2013-09-30,,5.4048,5.8179,4.3615,5.5703,67.2301,26.4001,31.0121,18.5495,18.5495,9.7953,9.3555,10.3589,9.3555,,,,,,,,,,,,,,,26.0877,20.6901,,,,19.43574,32.49373,32.49373,1.41431,1.00304,1.41431,1.00304,32.49373,32.49373,1.41431,1.00304,1.41431,1.00304,,,,SAN.PA
2013-12-31,3.8876,5.317,6.6312,0.1086,6.3699,67.1023,25.9084,30.7372,28.8389,19.5263,12.1344,11.8756,10.8641,11.6295,21.171,21.9,,0.31856,3.01455,4.31943,1.61715,1.71771,1.2344,84.50152,225.70469,110.08291,200.1233,0.49925,25.5816,20.3705,18.2596,14.54,40.6246,16.73973,26.35068,22.7726,1.51695,0.64982,1.75529,0.75192,26.35068,22.7726,1.51695,0.64982,1.75529,0.75192,279.064,,4.1737,SAN.PA
2014-03-31,,5.2138,6.9248,5.3088,6.6746,66.8924,26.3016,29.7363,18.1109,18.1109,11.9852,11.5256,10.2512,11.5256,,,,,,,,,,,,,,,25.5902,20.3759,,,,16.82584,27.6264,27.6264,1.48348,0.63549,1.48348,0.63549,27.6264,27.6264,1.48348,0.63549,1.48348,0.63549,,,,SAN.PA
2014-06-30,4.2413,5.7934,7.9194,0.6753,7.6878,67.1455,26.0759,30.4521,27.2861,19.2219,12.9021,12.4947,10.8461,12.4947,20.823,21.4813,,0.35304,3.23274,4.44797,1.59666,1.4357,0.81063,82.05967,228.60279,109.62118,201.04127,0.52556,28.5819,22.2285,19.5356,15.1931,42.9376,18.24928,28.91117,25.16619,1.4664,1.0329,1.68462,1.18661,28.91117,25.16619,1.4664,1.0329,1.68462,1.18661,,,3.9445,SAN.PA
2014-09-30,,5.8498,7.8601,5.9846,7.6358,67.5128,26.7142,29.8709,19.2061,19.2061,12.6717,12.2804,10.9444,12.2804,,,,,,,,,,,,,,,28.5819,22.2285,,,,18.16667,28.25424,28.25424,1.4793,1.04199,1.4793,1.04199,28.25424,28.25424,1.4793,1.04199,1.4793,1.04199,,,,SAN.PA
2014-12-31,4.3629,5.9142,7.7528,1.0006,7.5612,68.0302,26.7664,30.8415,28.8571,21.1006,13.7254,13.7191,11.6675,13.3535,22.7971,23.4944,,0.33083,3.11002,4.48927,1.58433,1.79842,1.26289,81.30485,230.38143,116.31747,195.36881,0.59009,26.3311,20.8429,23.5942,18.6764,42.2252,18.91317,27.64426,23.57423,1.50127,0.74658,1.76046,0.87548,27.64426,23.57423,1.50127,0.74658,1.76046,0.87548,281.939,,4.5407,SAN.PA
2015-03-31,,6.2627,7.8494,6.0677,7.6616,67.7852,27.3963,30.4242,20.3826,20.3826,12.676,12.3424,11.2045,12.3424,,,,,,,,,,,,,,,26.3311,20.8429,,,,20.60231,30.75216,30.75216,1.38844,0.69047,1.38844,0.69047,30.75216,30.75216,1.38844,0.69047,1.38844,0.69047,,,,SAN.PA
2015-06-30,4.92,6.7221,8.7432,1.6803,8.5501,68.4776,26.9614,31.2974,29.1522,22.5615,14.4181,14.7493,12.3211,14.0625,23.5445,24.2073,,0.34891,3.1905,4.34921,1.48934,1.35131,0.7787,83.92299,245.07487,122.32939,206.66848,0.52525,25.9484,20.6024,18.9699,15.0616,42.0217,21.27507,29.51289,24.96562,1.43029,0.95194,1.69081,1.12533,29.51289,24.96562,1.43029,0.95194,1.69081,1.12533,,,4.8222,SAN.PA
2015-09-30,,7.1105,9.9519,7.6657,9.7769,68.3798,27.2949,30.0852,21.1123,21.1123,14.5184,14.2254,11.6001,14.2254,,,,,,,,,,,,,,,25.9484,20.6024,,,,23.58559,33.60961,33.60961,1.3163,0.87607,1.3163,0.87607,33.60961,33.60961,1.3163,0.87607,1.3163,0.87607,,,,SAN.PA
2015-12-31,4.3631,5.9743,7.8827,0.8131,7.7271,68.6784,27.2396,29.3565,27.601,19.9965,12.9428,12.2974,11.5142,12.6531,6.5599,7.3058,,0.34911,3.428,4.68662,1.66983,1.72282,1.01376,77.88115,218.58536,125.34794,171.11857,0.5009,28.4452,22.1458,22.5356,17.5449,43.1104,16.75721,24.60096,21.70913,1.61794,0.71898,1.83346,0.81475,24.60096,21.70913,1.61794,0.71898,1.83346,0.81475,301.484,,3.4508,SAN.PA
2016-03-31,,6.3086,7.9229,5.9663,7.7779,68.7581,27.3597,30.8383,21.2936,21.2936,13.1186,12.5864,12.0013,12.8438,,,,,,,,,,,,,,,28.4452,22.1458,,,,22.37386,32.40274,32.40274,1.55321,0.69021,1.55321,0.69021,32.40274,32.40274,1.55321,0.69021,1.55321,0.69021,,,,SAN.PA
2016-06-30,4.3589,6.0006,7.6259,0.626,7.4976,68.867,27.7062,29.2803,27.5861,20.1407,12.4197,12.3318,11.7125,12.1764,2.286,2.8502,,0.34628,3.35134,4.43135,1.49444,1.74753,0.83206,82.59302,244.90744,137.09774,190.40272,0.50074,31.7901,24.1218,27.3244,20.7332,45.1666,22.30844,32.43182,24.02597,1.7296,1.10832,2.33473,1.49608,32.43182,24.02597,1.7296,1.10832,2.33473,1.49608,,,7.589,SAN.PA
2016-09-30,,6.5482,7.7105,5.9428,7.5716,69.1082,27.5961,31.6472,21.8288,21.8288,12.4719,12.3817,12.1066,12.2128,,,,,,,,,,,,,,,31.7901,24.1218,,,,16.81166,24.37332,24.37332,1.58935,1.01844,1.58935,1.01844,24.37332,24.37332,1.58935,1.01844,1.58935,1.01844,,,,SAN.PA
2016-12-31,4.5398,6.2205,7.739,1.2576,7.6037,69.1578,27.6458,29.8564,26.6024,21.6682,12.9294,13.5721,12.7489,12.6671,16.615,17.2635,,0.33523,3.4762,4.6008,1.59574,1.87731,1.03884,79.5512,229.36122,134.00065,174.91177,0.44438,32.1904,24.3515,29.131,22.0371,44.858,20.88333,28.775,25.38889,1.79371,0.79873,2.03293,0.90525,28.775,25.38889,1.79371,0.79873,2.03293,0.90525,324.689,,3.5133,SAN.PA
2017-03-31,,6.4513,8.2477,12.3423,8.1001,69.0556,27.6536,29.5218,21.8544,21.8544,13.4007,26.1316,12.7858,13.1233,,,,,,,,,,,,,,,32.1893,24.3509,,,,30.45703,41.14258,41.14258,1.76416,0.78557,1.76416,0.78557,41.14258,41.14258,1.76416,0.78557,1.76416,0.78557,,,,SAN.PA
2017-06-30,4.8362,6.5745,8.6642,7.4173,8.4849,69.0844,27.6304,29.8692,26.4381,21.4126,13.3773,25.3146,12.4769,13.0634,33.399,34.0547,,0.36137,3.73381,4.97901,1.56878,1.58799,1.0392,73.3077,232.66414,131.69857,174.27327,0.47659,31.885,24.1763,26.2769,19.9241,43.2688,20.40945,28.46982,25.13911,1.69881,0.69604,1.92389,0.78826,28.46982,25.13911,1.69881,0.69604,1.92389,0.78826,,,3.4944,SAN.PA
2017-09-30,,6.5204,8.3913,12.3035,8.2149,68.4642,27.684,28.1222,21.1868,21.1868,12.9258,24.9862,12.6112,12.6181,,,,,,,,,,,,,,,31.885,24.1763,,,,82.92473,110.06989,110.06989,1.80013,0.73756,1.80013,0.73756,110.06989,110.06989,1.80013,0.73756,1.80013,0.73756,,,,SAN.PA
2017-12-31,4.4457,6.055,6.716,6.2686,6.5264,68.3967,28.061,28.3813,25.2864,20.0795,10.7506,23.2351,12.0499,10.4166,30.0388,30.6358,,0.35425,3.6964,4.82853,1.66939,1.70653,1.17927,75.59223,218.64267,143.34791,150.88699,0.4772,26.7878,21.1281,24.5986,19.4014,41.6518,21.02023,29.71098,25.69942,1.51761,0.50671,1.7545,0.58581,29.71098,25.69942,1.51761,0.50671,1.7545,0.58581,339.892,,3.832,SAN.PA
2018-03-31,,5.4252,6.3029,4.6471,6.1206,68.4204,28.1698,28.397,19.7922,19.7922,10.3166,10.5961,11.7992,9.9892,,,,,,,,1.58032,1.01858,,,,,,46.3529,31.672,36.8393,25.1715,47.8314,21.24848,30.48636,30.48636,2.68396,1.41176,2.68396,1.41176,30.48636,30.48636,2.68396,1.41176,2.68396,1.41176,,,,SAN.PA
2018-06-30,3.7747,5.0163,5.8815,-0.3813,5.698,68.2206,28.3492,26.9172,23.9445,18.5279,9.5955,9.9042,11.1308,9.2696,10.0296,10.7281,,0.32598,3.66278,5.02593,1.52197,1.28127,0.70908,72.62332,239.82033,144.3137,168.12995,0.33182,51.3493,33.9276,40.4322,26.7144,50.0248,16.57801,24.0844,20.52685,3.07327,2.27758,3.60591,2.67231,24.0844,20.52685,3.07327,2.27758,3.60591,2.67231,,,3.9759,SAN.PA
2018-09-30,,5.1061,7.2779,5.1956,7.1001,68.2834,28.0496,27.5498,18.6827,18.6827,11.7623,11.8813,11.2965,11.4424,,,,,,,,,,,,,,,51.3493,33.9276,,,,18.48179,27.2535,27.2535,2.97456,2.20443,2.97456,2.20443,27.2535,27.2535,2.97456,2.20443,2.97456,2.20443,,,,SAN.PA
2018-12-31,3.5649,4.7804,7.543,0.6767,7.3863,68.268,27.8442,26.2437,23.0176,16.8848,12.3973,12.0694,10.6819,12.1058,12.0235,12.8486,,0.33782,3.71056,4.7614,1.58391,1.41845,0.94953,76.65803,230.44202,147.37094,159.72911,0.31923,41.7379,29.4472,37.2778,26.3005,47.01,12.78981,19.87898,16.87473,2.63164,1.86756,3.10015,2.20005,19.87898,16.87473,2.63164,1.86756,3.10015,2.20005,342.304,,3.9661,SAN.PA
2019-03-31,,4.6616,7.7143,5.2412,7.5903,68.5804,27.57,26.8089,17.3726,17.3726,12.4751,12.2076,10.9216,12.2407,,,,,,,,,,,,,,,41.7379,29.4472,,,,13.07054,20.17012,20.17012,2.53446,1.7986,2.53446,1.7986,20.17012,20.17012,2.53446,1.7986,2.53446,1.7986,,,,SAN.PA
2019-06-30,3.5481,4.702,6.4724,-0.3038,6.3811,68.6179,27.0897,27.0353,23.5127,17.2428,9.9366,9.7326,11.0246,9.7679,15.7107,16.6169,,0.32924,3.64333,5.12009,1.46158,1.32167,0.72743,71.28742,249.72899,140.01875,180.99766,0.36202,47.2345,32.0811,39.0052,26.4919,48.8733,11.89306,18.64728,15.96811,2.68598,2.00765,3.13665,2.3445,18.64728,15.96811,2.68598,2.00765,3.13665,2.3445,,,3.8843,SAN.PA
2019-09-30,,5.084,5.7123,3.6435,5.649,68.752,26.9382,28.2674,18.5544,18.5544,8.7276,8.3107,11.8164,8.6058,,,,,,,,,,,,,,,47.2345,32.0811,,,,13.93089,21.22358,21.22358,2.5566,1.91094,2.5566,1.91094,21.22358,21.22358,2.5566,1.91094,2.5566,1.91094,,,,SAN.PA
2019-12-31,3.8178,5.072,4.9736,-1.2186,4.935,68.1831,26.4941,26.991,23.9509,18.1924,7.8073,7.4566,11.3526,7.725,13.3606,14.2641,,0.33578,3.64147,4.75436,1.5478,1.41934,0.96262,76.77155,235.81847,151.28922,161.3008,0.37985,43.8773,30.4963,35.7278,24.8321,47.5695,12.58456,19.18934,16.75735,2.48443,1.57036,2.845,1.79827,18.67096,16.23897,2.55341,1.61396,2.93582,1.85567,374.777,,3.5157,SAN.PA
2020-03-31,,5.361,5.9013,3.9734,5.8619,68.0389,25.9873,27.567,18.9255,18.9255,9.1175,8.767,11.953,9.0312,,,,,,,,,,,,,,,43.8773,30.4963,,,,13.5,20.1903,20.1903,2.39651,1.51478,2.39651,1.51478,19.66418,19.66418,2.46063,1.55531,2.46063,1.55531,,,,SAN.PA
2020-06-30,3.9985,5.2737,18.6227,8.2737,18.6165,67.903,25.8118,27.3347,24.342,19.2109,29.6455,29.282,12.3209,29.55,17.826,18.6767,,0.33302,3.53666,5.02869,1.39716,1.85469,1.23203,72.78239,261.96011,145.61383,189.12867,0.45146,39.2653,28.1946,33.631,24.1488,45.1851,14.11501,20.63353,18.35088,2.35503,0.84639,2.64797,0.95167,20.08382,17.80117,2.41949,0.86955,2.72974,0.98106,,,3.1067,SAN.PA
2020-09-30,,5.4369,18.7627,13.0782,18.7602,67.6679,25.5325,28.5657,19.8273,19.8273,29.9017,29.8087,12.5906,29.8114,,,,,,,,,,,,,,,39.2653,28.1946,,,,15.55208,22.99375,22.99375,2.25858,0.81172,2.25858,0.81172,22.40625,22.40625,2.31781,0.83301,2.31781,0.83301,,,,SAN.PA
2020-12-31,4.185,5.5341,20.2036,9.7483,20.1976,67.6095,25.2856,28.0874,24.9297,20.3617,33.0487,32.9524,12.7552,32.9524,18.9294,19.6971,,0.32886,3.4633,4.67215,1.48097,1.75239,1.28465,78.33644,247.13455,155.77436,169.69663,0.38636,37.4918,27.2684,32.7426,23.8142,44.8637,16.57734,23.51852,20.78649,2.19314,0.82075,2.4814,0.92862,22.8671,20.13508,2.25562,0.84413,2.56167,0.95867,375.9,,3.3557,SAN.PA
2021-03-31,,5.6701,20.0122,14.1936,20.0057,67.7224,25.1793,28.6336,21.105,21.105,33.1167,33.0193,12.951,33.0193,,,,,,,,,,,,,,,37.4918,27.2684,,,,16.94783,23.64348,23.64348,2.17681,0.81464,2.17681,0.81464,22.99348,22.99348,2.23835,0.83767,2.23835,0.83767,,,,SAN.PA
2021-06-30,4.426,5.8223,9.2156,2.0769,9.1812,67.6716,24.9374,28.6368,25.5846,21.5149,15.5675,15.4716,12.9198,15.4716,16.6149,17.2874,,0.32915,3.4797,5.16901,1.33708,1.54583,0.89564,70.6129,272.98314,150.24422,193.35182,0.43233,34.166,25.4655,30.2648,22.5577,43.5866,19.99505,27.35396,23.83911,1.95901,1.07927,2.24785,1.2384,26.61386,23.09901,2.01349,1.10928,2.31987,1.27808,,,3.782,SAN.PA
2000-03-31,6.9532,14.1851,25.0692,24.8942,24.9832,57.0316,30.0552,13.2357,9.7685,9.7685,10.7898,10.7145,8.0732,10.7145,,,,1.13888,7.02655,,1.21012,5.61192,2.52174,,302.44886,,,,,,,,52.6266,156.09342,211.49648,211.49648,,,,,211.49648,211.49648,,,,,,,,SAP.DE
2000-06-30,6.1377,12.507,24.2309,24.0969,24.1965,57.7697,32.4652,11.4889,8.0225,8.0225,9.7142,9.6605,7.0404,9.6605,,,,1.2241,7.06634,,1.22768,5.18593,1.93635,,298.12201,,,,,,,,52.6471,134.04135,191.95926,191.95926,,,,,191.95926,191.95926,,,,,,,,SAP.DE
2000-09-30,,,,,,58.0799,32.4174,12.1837,8.7541,8.7541,9.9236,9.8206,7.384,9.8206,,,,,,,,4.28633,1.50791,,,,,,,,,,46.5991,154.25574,214.68851,214.68851,,,,,214.68851,214.68851,,,,,,,,SAP.DE
2000-12-31,9.6049,18.7282,24.1361,16.7978,24.2584,60.5394,31.844,16.3772,13.3471,12.8126,9.9138,9.8287,6.2978,9.8287,7.3014,7.4058,,1.19944,7.52526,3.05391,553.09162,2.33742,2.25016,119.84633,0.66173,73.27723,47.23084,0.4838,5.9505,5.6163,5.9505,5.6163,54.1155,76.70661,98.04721,70.7694,0.14954,,0.20718,,98.04721,70.7694,0.14954,,0.20718,,255.906,14.03465,4.5563,SAP.DE
2001-03-31,12.4451,25.9627,25.1137,24.8414,25.1639,61.4865,30.2001,20.4585,16.9291,16.9291,10.2346,10.1237,7.0688,10.1237,,,,1.17621,7.68092,,1.19692,,,,304.95057,,,,,,,,51.5553,5.51591,6.66588,6.66588,,,,,6.66588,6.66588,,,,,,,,SAP.DE
2001-06-30,15.3785,32.8047,26.8283,26.4238,26.8016,62.3732,29.2345,23.0043,19.255,19.255,9.842,9.6935,7.3566,9.6935,,,,1.27788,7.82969,,1.24509,,,,293.15158,,,,,,,,53.5322,4.12727,4.9309,4.9309,,,,,4.9309,4.9309,,,,,,,,SAP.DE
2001-09-30,15.8838,30.6049,23.1223,22.7842,23.2648,62.0364,29.6288,22.8844,18.7974,18.7974,8.876,8.7462,6.7894,8.7462,,,,1.352,7.9432,,1.38777,,,,263.01243,,,,,,,,49.5002,3.45827,4.21019,4.21019,,,,,4.21019,4.21019,,,,,,,,SAP.DE
2001-12-31,14.0293,26.0221,20.6054,12.5823,20.6567,61.1428,29.7451,21.875,18.9201,18.0635,8.0708,7.9165,9.5116,7.9165,11.079,11.2684,,1.24267,7.86068,3.29505,548.86069,1.90603,1.60947,110.77203,0.66467,59.92826,51.50844,0.52,14.6782,12.7995,14.6782,12.7995,48.7972,59.61203,72.19034,55.20401,0.28997,,0.3792,,72.19034,55.20401,0.28997,,0.3792,,254.2,11.82683,5.1471,SAP.DE
2002-03-31,13.3375,26.519,17.7863,11.5894,17.8154,60.7959,30.0949,21.2286,18.3134,17.4721,7.3241,7.1859,8.8612,7.1859,,,,1.22137,7.762,,1.23335,,,,295.94273,,,,,,,,47.9943,23.22043,28.21282,21.83269,,,,,28.21282,21.83269,,,,,,,4.8007,SAP.DE
2002-06-30,13.8094,30.2776,7.5957,0.2598,7.4964,60.0201,29.8323,20.5384,17.7828,16.933,2.6549,2.5559,5.858,2.5559,,,,1.30485,7.57401,,1.33835,,,,272.72326,,,,,,,,55.2994,2.87227,3.48383,2.64521,,,,,3.48383,2.64521,,,,,,,4.9439,SAP.DE
2002-09-30,16.8856,33.6251,13.3357,6.4605,13.3898,60.8814,28.6541,22.4721,20.0313,19.1875,4.7561,4.7517,7.4147,4.6712,,,,1.40805,7.54332,,2.60772,,,,139.96911,,,,,,,,50.0885,3.53749,4.14305,3.33452,,,,,4.14305,3.33452,,,,,,,4.3855,SAP.DE
2002-12-31,17.6797,31.619,16.6866,9.8874,16.8128,62.0097,27.3377,25.5064,22.5222,22.5222,6.8663,6.8612,15.6063,6.7833,18.1227,18.2367,,1.25598,7.76543,3.52865,367.59666,1.85177,1.59694,103.43881,0.9928,57.79812,46.6335,0.86497,1.1602,1.1469,1.1602,1.1469,47.7883,123.45016,139.80731,116.97774,0.01797,,0.02148,,139.80731,116.97774,0.01797,,0.02148,,252.36,11.02782,4.165,SAP.DE
2003-03-31,17.9715,35.2861,19.9396,14.1571,20.1238,62.8561,25.9868,27.5057,24.5199,24.5199,8.6598,8.6546,12.5187,8.5752,,,,1.1727,7.16027,,1.98033,,,,184.31259,,,,,,,,50.1983,,,,,,,,,,,,,,,,4.0515,SAP.DE
2003-06-30,20.1915,41.0291,39.1176,32.3317,39.7132,63.4727,25.4175,28.4239,25.4495,25.4495,15.1649,15.1455,16.8324,15.0646,,,,1.26943,7.12415,,2.04485,,,,178.49741,,,,,,,,46.4491,,,,,,,,,,,,,,,9.52159,3.7807,SAP.DE
2003-09-30,22.0481,40.6348,38.9656,32.3333,39.4983,64.0759,24.8488,29.7536,26.8006,26.8006,16.0623,15.9582,18.1245,15.9613,,,,1.31627,6.96299,4.4343,7.80723,,,82.31261,46.75139,,,,,,,,41.8514,,,,,,,,,,,,,,,,3.3839,SAP.DE
2003-12-31,18.2516,32.2127,32.3747,26.3449,32.7298,62.1783,25.1266,27.8746,24.8065,24.8065,15.4311,15.3327,16.0375,15.3327,17.5961,17.6316,,1.17721,7.3206,3.74338,251.78345,2.4031,2.1377,97.50537,1.44942,66.58294,32.37185,0.8219,0.8373,0.8303,0.8373,0.8303,40.4326,435.75019,489.64291,434.92423,0.01611,,0.01814,,489.64291,434.92423,0.01611,,0.01814,,232.21,10.82311,3.115,SAP.DE
2004-03-31,16.8189,31.6517,32.1075,26.6016,32.4045,64.6049,25.3525,28.214,25.1758,25.1758,15.9614,15.8635,16.6675,15.8635,,,,1.0689,6.92556,4.05335,5.68624,,,90.29549,64.36586,,,,,,,,44.0441,444.50238,498.14504,432.07802,,,,,498.14504,432.07802,,,,,,10.24733,3.7419,SAP.DE
2004-06-30,18.1044,32.4621,32.8452,25.5703,33.0051,64.78,25.349,28.3619,25.3979,25.3979,16.061,15.9651,16.7271,15.9651,,,,1.14053,7.10765,4.66461,5.72709,,,78.46308,63.90653,,,,,,,,42.3851,457.50563,510.89822,445.08127,,,,,510.89822,445.08127,,,,,,11.47295,3.6537,SAP.DE
2004-09-30,18.7177,31.5447,32.0884,25.234,32.2588,65.2532,25.425,28.5916,25.6504,25.6504,16.3078,16.2271,16.8159,16.2271,,,,1.16756,7.26225,4.85889,5.68327,,,75.32573,64.39953,,,,,,,,39.6797,470.00875,523.90148,460.58515,,,,,523.90148,460.58515,,,,,,12.50743,3.4554,SAP.DE
2004-12-31,18.1602,29.8939,31.3767,25.1285,31.5647,64.073,25.1525,29.6858,27.5033,26.8956,17.5044,17.4399,17.2358,17.4399,17.547,17.6146,,1.08034,7.50862,4.03115,244.68491,2.72654,2.45768,90.79289,1.49548,67.07975,25.20862,0.87418,0.7595,0.7538,0.7595,0.7538,39.1438,248.83883,274.65378,250.93031,0.01572,,0.0172,,274.65378,250.93031,0.01572,,0.0172,,229.086,11.5313,2.5641,SAP.DE
2005-03-31,16.7563,29.2936,30.3403,24.6189,30.5122,64.0099,25.1718,29.6421,26.9147,26.9147,17.4227,17.3726,17.1862,17.3726,,,,0.99611,7.58509,4.37206,4.89254,,,83.48426,74.60308,,,,,,,,41.721,254.74871,280.56365,256.22458,,,,,280.56365,256.22458,,,,,,10.47485,2.5714,SAP.DE
2005-06-30,17.8517,30.0316,31.2698,23.4982,31.3294,63.79,25.2582,29.394,26.7348,26.7348,17.3982,17.3622,16.9178,17.3622,,,,1.06837,7.74059,4.70797,5.12273,,,77.52783,71.25092,,,,,,,,38.9659,131.37756,144.44473,131.06662,,,,,144.44473,131.06662,,,,,,11.38578,2.7224,SAP.DE
2005-09-30,18.3155,29.4673,30.6132,23.235,30.664,64.0128,25.6122,29.419,26.8252,26.8252,17.4177,17.3827,16.9605,17.3827,,,,1.09244,7.93822,4.84838,5.25825,,,75.28271,69.41461,,,,,,,,36.2825,269.52339,295.58459,266.07437,,,,,295.58459,266.07437,,,,,,12.06866,2.9371,SAP.DE
2005-12-31,17.5785,27.9902,28.9254,22.1431,28.95,65.8244,25.6316,29.8742,27.4767,27.4767,17.6871,17.5813,18.0852,17.6518,23.0595,23.0889,,1.02362,8.31744,4.03917,187.19624,2.37693,2.26146,90.36488,1.94947,66.97239,25.34195,0.58623,,,,,35.9522,584.5,635.5,572.25,,,,,635.5,572.25,,,,,237.197,10.99356,2.9733,SAP.DE
2006-03-31,16.5677,27.66,28.636,22.2135,28.6785,65.5066,25.8306,29.0941,27.2469,26.7308,17.2963,17.2748,16.6297,17.2748,,,,0.99168,8.34461,4.43905,4.74488,,,82.22465,76.92485,,,,,,,,38.6957,611.2581,665.2993,592.28505,,,,,665.2993,592.28505,,,,,,10.88872,3.1929,SAP.DE
2006-06-30,18.4369,30.255,32.9376,23.9661,32.9521,65.6259,25.5503,29.3264,27.4938,26.9879,18.363,18.3308,17.1349,18.3308,,,,1.09305,8.3675,4.73386,4.22504,,,77.1037,86.38966,,,,,,,,39.1502,,,,,,,,,,,,,,,12.43615,3.1183,SAP.DE
2006-09-30,18.1548,28.4619,31.5433,23.1347,31.557,65.4928,25.2884,28.7435,26.9941,26.4993,18.3551,18.3236,16.9527,18.3236,,,,1.09617,8.3289,4.88024,4.48565,,,74.79142,81.37055,,,,,,,,36.1499,631.98886,685.51179,604.7235,,,,,685.51179,604.7235,,,,,,13.10101,3.3874,SAP.DE
